canlarrrr|0.0|0.0|1.0
almay|0.0|0.6666666666666666|0.3333333333333333
yetim|0.0|0.0|1.0
maske|0.0|0.0|1.0
hikâye|0.0|0.5|0.5
gre|0.2222222222222222|0.2222222222222222|0.5555555555555556
hissetmek|0.3333333333333333|0.5|0.16666666666666666
tarafndan|0.6666666666666666|0.0|0.3333333333333333
kzn|0.3333333333333333|0.3333333333333333|0.3333333333333333
yenifoca|0.0|0.0|1.0
temiz|0.0|0.3333333333333333|0.6666666666666666
yalarnza|0.0|0.0|1.0
alsancak|0.0|0.0|1.0
grp|0.0|0.5|0.5
bugunde|0.0|0.0|1.0
70300|0.0|0.0|1.0
gamze|0.0|0.0|1.0
harikayd|0.0|0.0|1.0
yapyorum|0.0|0.0|1.0
tweet|0.3333333333333333|0.3333333333333333|0.3333333333333333
teekrler|0.0|0.0|1.0
tozlarn|0.0|0.0|1.0
veliagbaba|0.0|0.5|0.5
calisani|0.0|0.0|1.0
erbet|0.0|0.0|1.0
lcalyamangaya|0.0|0.0|1.0
pembe|0.0|0.0|1.0
kiiye|0.3333333333333333|0.3333333333333333|0.3333333333333333
yapmlarndan|0.0|0.0|1.0
ararm|0.0|0.0|1.0
tribnanlar|0.0|0.0|1.0
takmmz|0.0|0.0|1.0
yamanlarkpasa|0.0|0.0|1.0
aahh|0.0|0.0|1.0
kiiyi|0.0|0.0|1.0
bayram|0.0|0.0|1.0
evet|0.3333333333333333|0.1111111111111111|0.5555555555555556
bakmak|0.41379310344827586|0.27586206896551724|0.3103448275862069
ocumleler|0.0|0.6666666666666666|0.3333333333333333
tarif|0.0|0.0|1.0
kaynagimsinolmayan|0.0|0.0|1.0
klarnet|0.0|0.0|1.0
etkilemek|0.16666666666666666|0.16666666666666666|0.6666666666666666
dakika|0.4444444444444444|0.2222222222222222|0.3333333333333333
kokore|0.0|0.0|1.0
pes|0.2|0.4|0.4
oscar|0.0|0.0|1.0
terketmek|0.0|0.0|1.0
fiber|0.2222222222222222|0.1111111111111111|0.6666666666666666
gzeliz|0.0|0.0|1.0
lavanta|0.0|0.0|1.0
beikta|0.0|0.25|0.75
kullanyorum|0.0|0.0|1.0
yaynd|0.0|0.0|1.0
ulan|0.75|0.125|0.125
anal|0.0|0.0|1.0
yaptim|0.0|0.0|1.0
bambaka|0.0|0.5|0.5
yusufiseri07|0.0|0.0|1.0
arasnda|0.1111111111111111|0.7777777777777778|0.1111111111111111
dnya|0.45454545454545453|0.2727272727272727|0.2727272727272727
farkyla|0.0|0.0|1.0
yannda|0.0|0.75|0.25
neyse|0.2222222222222222|0.4444444444444444|0.3333333333333333
mustafagonden|0.0|0.0|1.0
aynyd|0.0|0.0|1.0
ltfunda|0.0|0.0|1.0
2012tahminleri|0.0|0.0|1.0
hava|0.125|0.25|0.625
top|0.0|0.6666666666666666|0.3333333333333333
atlasn|0.0|0.0|1.0
